Datetime,Symbol,Log Moneyness,Time to Maturity,Implied Volatility,Market Return,Market Volatility,Treasury Rate
2013-01-02,AZPN,-0.33185457994536316,0.17857142857142858,0.3496,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,AZPN,-0.33185457994536316,0.17857142857142858,0.4332,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,AZPN,-0.215192284214175,0.17857142857142858,0.3496,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,AZPN,-0.215192284214175,0.17857142857142858,0.4332,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,AZPN,-0.11083430458183693,0.17857142857142858,0.3496,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,AZPN,-0.11083430458183693,0.17857142857142858,0.3428,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,AZPN,0.0697524094413907,0.17857142857142858,0.3211,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,AZPN,0.0697524094413907,0.17857142857142858,0.318,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,AZPN,0.22243630060578573,0.17857142857142858,0.3685,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,AZPN,0.22243630060578573,0.17857142857142858,0.318,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,AZPN,-0.4579445004414541,0.42857142857142855,0.3629,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,AZPN,-0.4579445004414541,0.42857142857142855,0.6188,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,AZPN,-0.3274422386831134,0.42857142857142855,0.3629,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,AZPN,-0.3274422386831134,0.42857142857142855,0.4943,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,AZPN,-0.21233108580880022,0.42857142857142855,0.3629,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,AZPN,-0.21233108580880022,0.42857142857142855,0.3683,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,AZPN,-0.10936065074388263,0.42857142857142855,0.3585,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,AZPN,-0.10936065074388263,0.42857142857142855,0.3565,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,AZPN,0.06882498082380084,0.42857142857142855,0.3521,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,AZPN,0.06882498082380084,0.42857142857142855,0.3284,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,AZPN,-0.32117222423656155,0.7896825396825397,0.4105,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,AZPN,-0.32117222423656155,0.7896825396825397,0.7274,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,AZPN,-0.20826527261124997,0.7896825396825397,0.4027,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,AZPN,-0.20826527261124997,0.7896825396825397,0.5844,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,AZPN,-0.10726656275203976,0.7896825396825397,0.4043,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,AZPN,-0.10726656275203976,0.7896825396825397,0.4533,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,AZPN,0.06750708846579476,0.7896825396825397,0.4154,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,AZPN,0.06750708846579476,0.7896825396825397,0.3251,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,AZPN,0.2152761050586514,0.7896825396825397,0.5132,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,AZPN,0.2152761050586514,0.7896825396825397,0.2955,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,PNNT,0.5295941980862685,0.06746031746031746,0.7567,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,PNNT,0.5295941980862685,0.06746031746031746,8.8455,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,PNNT,0.9335974576474222,0.06746031746031746,0.7567,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,PNNT,0.9335974576474222,0.06746031746031746,4.6516,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,PNNT,1.2202423320488536,0.06746031746031746,0.7567,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,PNNT,1.2202423320488536,0.06746031746031746,1.8848,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,PNNT,1.4425813700529404,0.06746031746031746,0.7567,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,PNNT,1.4425813700529404,0.06746031746031746,0.5452,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,PNNT,1.6242455916100071,0.06746031746031746,0.7567,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,PNNT,1.6242455916100071,0.06746031746031746,0.5452,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,PNNT,0.5264530086246094,0.17857142857142858,0.9158,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,PNNT,0.5264530086246094,0.17857142857142858,5.3522,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,PNNT,0.9280599980113632,0.17857142857142858,0.9158,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,PNNT,0.9280599980113632,0.17857142857142858,2.92,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,PNNT,1.213004691666929,0.17857142857142858,1.2002,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,PNNT,1.213004691666929,0.17857142857142858,1.294,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,PNNT,1.4340249670304552,0.17857142857142858,1.7086,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,PNNT,1.4340249670304552,0.17857142857142858,0.4742,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,PNNT,1.6146116810536828,0.17857142857142858,2.441,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,PNNT,1.6146116810536828,0.17857142857142858,0.4742,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,PNNT,0.5233304505438638,0.2896825396825397,0.5625,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,PNNT,0.5233304505438638,0.2896825396825397,3.7718,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,PNNT,0.9225553827869614,0.2896825396825397,0.5625,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,PNNT,0.9225553827869614,0.2896825396825397,1.5975,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,PNNT,1.2058099800024589,0.2896825396825397,0.4702,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,PNNT,1.2058099800024589,0.2896825396825397,0.3656,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,PNNT,1.4255193147206877,0.2896825396825397,0.4702,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,PNNT,1.4255193147206877,0.2896825396825397,0.3656,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,PNNT,1.6050349122455563,0.2896825396825397,0.4702,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,PNNT,1.6050349122455563,0.2896825396825397,0.3656,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,PNNT,0.512546629822463,0.6785714285714286,0.0905,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,PNNT,0.512546629822463,0.6785714285714286,2.8096,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,PNNT,0.9035450770743876,0.6785714285714286,0.0905,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,PNNT,0.9035450770743876,0.6785714285714286,1.4489,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,PNNT,1.1809628903005145,0.6785714285714286,0.0905,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,PNNT,1.1809628903005145,0.6785714285714286,0.6179,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,PNNT,1.3961448636279483,0.6785714285714286,0.0905,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,PNNT,1.3961448636279483,0.6785714285714286,0.3164,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,PNNT,1.5719613375524388,0.6785714285714286,0.0905,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,PNNT,1.5719613375524388,0.6785714285714286,0.5445,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,SCOR,-0.6289958134820245,0.06746031746031746,0.9889,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,SCOR,-0.6289958134820245,0.06746031746031746,2.0007,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,SCOR,-0.3423509390805932,0.06746031746031746,0.9889,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,SCOR,-0.3423509390805932,0.06746031746031746,1.1752,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,SCOR,-0.1200119010765064,0.06746031746031746,0.5175,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,SCOR,-0.1200119010765064,0.06746031746031746,0.6341,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,SCOR,0.06165232048056052,0.06746031746031746,0.4695,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,SCOR,0.06165232048056052,0.06746031746031746,0.3968,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,SCOR,0.2152472312839994,0.06746031746031746,0.8449,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,SCOR,0.2152472312839994,0.06746031746031746,0.3968,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,SCOR,-0.6252650418310565,0.17857142857142858,1.2802,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,SCOR,-0.6252650418310565,0.17857142857142858,1.1993,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,SCOR,-0.34032034817549073,0.17857142857142858,0.7586,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,SCOR,-0.34032034817549073,0.17857142857142858,0.7489,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,SCOR,-0.11930007281196453,0.17857142857142858,0.4739,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,SCOR,-0.11930007281196453,0.17857142857142858,0.4622,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,SCOR,0.06128664121126305,0.17857142857142858,0.4202,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,SCOR,0.06128664121126305,0.17857142857142858,0.3946,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,SCOR,0.21397053237565816,0.17857142857142858,0.555,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,SCOR,0.21397053237565816,0.17857142857142858,0.3798,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,SCOR,-0.33830180134257615,0.2896825396825397,0.5372,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,SCOR,-0.33830180134257615,0.2896825396825397,0.5803,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,SCOR,-0.11859246662434718,0.2896825396825397,0.456,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,SCOR,-0.11859246662434718,0.2896825396825397,0.4203,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,SCOR,0.06092313090052144,0.2896825396825397,0.41,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,SCOR,0.06092313090052144,0.2896825396825397,0.3911,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,SCOR,0.21270140596937812,0.2896825396825397,0.4557,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,SCOR,0.21270140596937812,0.2896825396825397,0.3435,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,SCOR,0.3441777281160187,0.2896825396825397,0.5482,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,SCOR,0.3441777281160187,0.2896825396825397,0.3435,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,SCOR,0.4601480631436191,0.2896825396825397,0.7004,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,SCOR,0.4601480631436191,0.2896825396825397,0.3435,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,SCOR,-0.33133070693823957,0.6785714285714286,0.4766,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,SCOR,-0.33133070693823957,0.6785714285714286,0.465,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,SCOR,-0.11614873361080554,0.6785714285714286,0.4399,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,SCOR,-0.11614873361080554,0.6785714285714286,0.4242,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,SCOR,0.05966774031368497,0.6785714285714286,0.4074,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,SCOR,0.05966774031368497,0.6785714285714286,0.3947,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,SCOR,0.2083184509420528,0.6785714285714286,0.3968,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,SCOR,0.2083184509420528,0.6785714285714286,0.397,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,SCOR,0.33708555353981173,0.6785714285714286,0.3706,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-02,SCOR,0.33708555353981173,0.6785714285714286,0.3489,0.025086115958697298,14.680000305175781,0.054999999701976776
2013-01-03,AIN,-0.30252143065963394,0.06349206349206349,0.6455,-0.002087795423524574,14.5600004196167,0.06499999761581421
2013-01-03,AIN,-0.30252143065963394,0.06349206349206349,3.8117,-0.002087795423524574,14.5600004196167,0.06499999761581421
2013-01-03,AIN,-0.14898587630218837,0.06349206349206349,0.6455,-0.002087795423524574,14.5600004196167,0.06499999761581421
2013-01-03,AIN,-0.14898587630218837,0.06349206349206349,3.039,-0.002087795423524574,14.5600004196167,0.06499999761581421
2013-01-03,AIN,-0.015987329596444385,0.06349206349206349,0.6455,-0.002087795423524574,14.5600004196167,0.06499999761581421
2013-01-03,AIN,-0.015987329596444385,0.06349206349206349,2.2959,-0.002087795423524574,14.5600004196167,0.06499999761581421
2013-01-03,AIN,0.10132570265012414,0.06349206349206349,0.8848,-0.002087795423524574,14.5600004196167,0.06499999761581421
2013-01-03,AIN,0.10132570265012414,0.06349206349206349,1.5821,-0.002087795423524574,14.5600004196167,0.06499999761581421
2013-01-03,AIN,0.20626578593122427,0.06349206349206349,1.5285,-0.002087795423524574,14.5600004196167,0.06499999761581421
2013-01-03,AIN,0.20626578593122427,0.06349206349206349,0.8977,-0.002087795423524574,14.5600004196167,0.06499999761581421
2013-01-03,AIN,-0.14794703112159363,0.1746031746031746,0.4918,-0.002087795423524574,14.5600004196167,0.06499999761581421
2013-01-03,AIN,-0.14794703112159363,0.1746031746031746,1.8086,-0.002087795423524574,14.5600004196167,0.06499999761581421
2013-01-03,AIN,-0.015875853524255103,0.1746031746031746,0.4918,-0.002087795423524574,14.5600004196167,0.06499999761581421
2013-01-03,AIN,-0.015875853524255103,0.1746031746031746,1.3091,-0.002087795423524574,14.5600004196167,0.06499999761581421
2013-01-03,AIN,0.10061918119667472,0.1746031746031746,0.5913,-0.002087795423524574,14.5600004196167,0.06499999761581421
2013-01-03,AIN,0.10061918119667472,0.1746031746031746,0.8977,-0.002087795423524574,14.5600004196167,0.06499999761581421
2013-01-03,AIN,0.2048275407568856,0.1746031746031746,0.7753,-0.002087795423524574,14.5600004196167,0.06499999761581421
2013-01-03,AIN,0.2048275407568856,0.1746031746031746,0.5931,-0.002087795423524574,14.5600004196167,0.06499999761581421
2013-01-03,AIN,0.38515534408375296,0.1746031746031746,1.3965,-0.002087795423524574,14.5600004196167,0.06499999761581421
2013-01-03,AIN,0.38515534408375296,0.1746031746031746,0.5931,-0.002087795423524574,14.5600004196167,0.06499999761581421
2013-01-03,AIN,-0.47738772853834727,0.2857142857142857,0.372,-0.002087795423524574,14.5600004196167,0.06499999761581421
2013-01-03,AIN,-0.47738772853834727,0.2857142857142857,2.2097,-0.002087795423524574,14.5600004196167,0.06499999761581421
2013-01-03,AIN,-0.29831731063661504,0.2857142857142857,0.372,-0.002087795423524574,14.5600004196167,0.06499999761581421
2013-01-03,AIN,-0.29831731063661504,0.2857142857142857,1.7955,-0.002087795423524574,14.5600004196167,0.06499999761581421
2013-01-03,AIN,-0.14691542957600667,0.2857142857142857,0.372,-0.002087795423524574,14.5600004196167,0.06499999761581421
2013-01-03,AIN,-0.14691542957600667,0.2857142857142857,1.4101,-0.002087795423524574,14.5600004196167,0.06499999761581421
2013-01-03,AIN,-0.015765154749774975,0.2857142857142857,0.372,-0.002087795423524574,14.5600004196167,0.06499999761581421
2013-01-03,AIN,-0.015765154749774975,0.2857142857142857,1.0536,-0.002087795423524574,14.5600004196167,0.06499999761581421
2013-01-03,AIN,0.09991758615923949,0.2857142857142857,0.4641,-0.002087795423524574,14.5600004196167,0.06499999761581421
2013-01-03,AIN,0.09991758615923949,0.2857142857142857,0.7259,-0.002087795423524574,14.5600004196167,0.06499999761581421
2013-01-03,AIN,0.2033993241443473,0.2857142857142857,0.6687,-0.002087795423524574,14.5600004196167,0.06499999761581421
2013-01-03,AIN,0.2033993241443473,0.2857142857142857,0.4271,-0.002087795423524574,14.5600004196167,0.06499999761581421
2013-01-03,AIN,-0.14336114175058898,0.6746031746031746,0.3384,-0.002087795423524574,14.5600004196167,0.06499999761581421
2013-01-03,AIN,-0.14336114175058898,0.6746031746031746,0.9146,-0.002087795423524574,14.5600004196167,0.06499999761581421
2013-01-03,AIN,-0.015383752348715652,0.6746031746031746,0.3042,-0.002087795423524574,14.5600004196167,0.06499999761581421
2013-01-03,AIN,-0.015383752348715652,0.6746031746031746,0.6522,-0.002087795423524574,14.5600004196167,0.06499999761581421
2013-01-03,AIN,0.09750030527148101,0.6746031746031746,0.3236,-0.002087795423524574,14.5600004196167,0.06499999761581421
2013-01-03,AIN,0.09750030527148101,0.6746031746031746,0.4638,-0.002087795423524574,14.5600004196167,0.06499999761581421
2013-01-03,AIN,0.1984785357452607,0.6746031746031746,0.3963,-0.002087795423524574,14.5600004196167,0.06499999761581421
2013-01-03,AIN,0.1984785357452607,0.6746031746031746,0.3493,-0.002087795423524574,14.5600004196167,0.06499999761581421
2013-01-03,AIN,0.3732167483226277,0.6746031746031746,0.7024,-0.002087795423524574,14.5600004196167,0.06499999761581421
2013-01-03,AIN,0.3732167483226277,0.6746031746031746,0.3421,-0.002087795423524574,14.5600004196167,0.06499999761581421
2013-01-03,AZPN,-0.46062992918621887,0.06349206349206349,0.399,-0.002087795423524574,14.5600004196167,0.06499999761581421
2013-01-03,AZPN,-0.46062992918621887,0.06349206349206349,0.8979,-0.002087795423524574,14.5600004196167,0.06499999761581421
2013-01-03,AZPN,-0.32763138248047474,0.06349206349206349,0.399,-0.002087795423524574,14.5600004196167,0.06499999761581421
2013-01-03,AZPN,-0.32763138248047474,0.06349206349206349,0.8979,-0.002087795423524574,14.5600004196167,0.06499999761581421
2013-01-03,AZPN,-0.2103183502339063,0.06349206349206349,0.399,-0.002087795423524574,14.5600004196167,0.06499999761581421
2013-01-03,AZPN,-0.2103183502339063,0.06349206349206349,0.6242,-0.002087795423524574,14.5600004196167,0.06499999761581421
2013-01-03,AZPN,-0.10537826695280621,0.06349206349206349,0.399,-0.002087795423524574,14.5600004196167,0.06499999761581421
2013-01-03,AZPN,-0.10537826695280621,0.06349206349206349,0.4359,-0.002087795423524574,14.5600004196167,0.06499999761581421
2013-01-03,AZPN,0.07621575082928328,0.06349206349206349,0.3369,-0.002087795423524574,14.5600004196167,0.06499999761581421
2013-01-03,AZPN,0.07621575082928328,0.06349206349206349,0.315,-0.002087795423524574,14.5600004196167,0.06499999761581421
2013-01-03,AZPN,-0.3253468821563562,0.1746031746031746,0.3421,-0.002087795423524574,14.5600004196167,0.06499999761581421
2013-01-03,AZPN,-0.3253468821563562,0.1746031746031746,0.5346,-0.002087795423524574,14.5600004196167,0.06499999761581421
2013-01-03,AZPN,-0.20885184743542645,0.1746031746031746,0.3421,-0.002087795423524574,14.5600004196167,0.06499999761581421
2013-01-03,AZPN,-0.20885184743542645,0.1746031746031746,0.428,-0.002087795423524574,14.5600004196167,0.06499999761581421
2013-01-03,AZPN,-0.10464348787521562,0.1746031746031746,0.3421,-0.002087795423524574,14.5600004196167,0.06499999761581421
2013-01-03,AZPN,-0.10464348787521562,0.1746031746031746,0.3447,-0.002087795423524574,14.5600004196167,0.06499999761581421
2013-01-03,AZPN,0.0756843154516518,0.1746031746031746,0.3232,-0.002087795423524574,14.5600004196167,0.06499999761581421
2013-01-03,AZPN,0.0756843154516518,0.1746031746031746,0.3222,-0.002087795423524574,14.5600004196167,0.06499999761581421
2013-01-03,AZPN,0.22814930074139145,0.1746031746031746,0.385,-0.002087795423524574,14.5600004196167,0.06499999761581421
2013-01-03,AZPN,0.22814930074139145,0.1746031746031746,0.3222,-0.002087795423524574,14.5600004196167,0.06499999761581421
